cluster,minLat,maxLat,minLng,maxLng
1427,49.3241,49.3241,103.35,103.35
1428,43.6746,43.6746,77.1033,77.1033
1429,6.28577,6.28577,8.94298,8.94298
1430,10.4194,10.4194,-63.3288,-63.3288
1431,9.95267,10.6656,10.9053,11.7484
1432,6.92886,6.92886,9.13461,9.13461
1433,47.944,47.944,124.702,124.702
1434,63.9124,63.9124,-149.976,-149.976
1435,15.3828,15.3828,36.4589,36.4589
1436,21.9811,22.3021,73.9531,73.9596
1437,35.8421,35.8421,70.588,70.588
1438,39.043,39.043,111.067,111.067
1439,10.9965,11.0786,20.2497,20.5066
1440,51.2311,51.2311,94.0334,94.0334
1441,12.6285,12.6285,102.261,102.261
1442,46.0827,46.0827,-71.9456,-71.9456
1443,13.8844,13.8844,34.0017,34.0017
1444,10.3297,10.7668,106.447,106.736
1445,59.1934,59.1934,27.3605,27.3605
1446,12.3948,12.78,4.5,4.73527
1447,15.9392,15.9392,-12.9402,-12.9402
1448,26.3794,26.3794,0.785585,0.785585
1449,19.1881,19.1881,79.2948,79.2948
1450,42.8258,42.8258,143.444,143.444
1451,52.124,52.124,101.83,101.83
1452,14.2117,14.2117,-3.10202,-3.10202
1453,9.41454,9.41454,43.9989,43.9989
1454,32.3393,32.3393,94.3294,94.3294
1455,35.5295,35.5295,-115.508,-115.508
1456,24.417,24.417,-110.799,-110.799
1457,-43.0631,-43.0631,147.018,147.018
1458,34.2795,34.2795,-115.879,-115.879
1459,0.98718,1.50224,35.6894,36.0032
1460,44.7002,44.7002,44.3698,44.3698
1461,30.0316,30.0316,103.018,103.018
1462,39.7344,39.7344,-86.6173,-86.6173
1463,38.5104,38.5104,-96.3291,-96.3291
1464,46.0812,46.0812,13.2272,13.2272
1465,10.4748,10.5918,7.48686,8.2375
1466,10.5406,10.5406,37.868,37.868
1467,34.9758,35.2335,72.0521,72.2258
1468,39.0305,39.0305,41.9462,41.9462
1469,9.35044,9.35044,122.896,122.896
1470,34.9305,35.2782,70.5453,71.1407
1471,8.87752,8.87752,11.9235,11.9235
1472,-41.1902,-40.9561,174.84,175.355
1473,27.6304,27.6304,-99.2055,-99.2055
1474,34.9894,34.9894,0.110269,0.110269
1475,49.5023,49.5023,-122.853,-122.853
1476,43.8129,43.8129,40.7145,40.7145
1477,-29.9568,-29.9288,-53.5718,-53.2687
1478,48.1,48.1,20.0,20.0
1479,-6.69662,-6.63283,147.317,147.419
1480,-27.5236,-27.4397,24.7996,24.8268
1481,7.41856,7.4768,-11.853,-11.6876
1482,37.0912,37.0912,-6.24949,-6.24949
1483,34.7979,34.9615,-2.92711,-2.91726
1484,38.62,38.8759,-79.3526,-79.0823
1485,46.1831,46.1831,-75.9574,-75.9574
1486,10.6202,10.6202,-75.0817,-75.0817
1487,-37.8337,-37.8337,145.105,145.105
1488,8.91445,9.06005,-72.3649,-72.3083
1489,18.3702,18.3702,-70.3175,-70.3175
1490,5.41506,5.41506,117.982,117.982
1491,-4.07513,-4.07513,37.7078,37.7078
1492,37.0067,37.0067,30.7881,30.7881
1493,34.2005,34.2005,-117.246,-117.246
1494,-1.04163,-1.04163,102.902,102.902
1495,38.677,38.677,-85.3878,-85.3878
1496,-8.5735,-8.29307,-76.2224,-76.1873
1497,29.4666,29.4666,51.4395,51.4395
1498,-14.8766,-14.8766,-64.8904,-64.8904
1499,-19.1711,-19.1711,141.148,141.148
1500,-22.525,-22.525,-44.6785,-44.6785
1501,34.3173,34.3839,62.1535,62.2514
1502,14.3526,14.3526,45.3309,45.3309
1503,-22.5514,-22.5514,17.1124,17.1124
1504,1.4308,1.62683,103.742,103.833
1505,-25.399,-25.399,32.8681,32.8681
1506,-16.048,-16.048,15.2262,15.2262
1507,45.1809,45.1809,63.7561,63.7561
1508,-10.0803,-10.0803,38.9875,38.9875
1509,-14.5615,-14.5615,21.4274,21.4274
1510,-17.4825,-17.4825,44.6424,44.6424
1511,30.8406,30.8406,46.1627,46.1627
1512,-40.1531,-39.8648,175.231,175.533
1513,-21.4033,-21.0923,120.06,120.087
1514,-16.9769,-16.9769,134.694,134.694
1515,-12.8522,-12.8522,-63.6763,-63.6763
1516,-21.5563,-21.5563,116.975,116.975
1517,51.9038,51.9038,45.061,45.061
1518,-19.1865,-19.0634,34.3565,34.5575
1519,-5.88736,-5.79946,144.381,144.544
1520,40.1622,40.1622,44.585,44.585
1521,-3.88165,-3.88165,-38.5546,-38.5546
1522,44.7613,44.7613,39.8068,39.8068
1523,37.1562,37.1562,-95.9635,-95.9635
1524,-14.3938,-14.3938,49.3672,49.3672
1525,-13.875,-13.875,143.299,143.299
1526,-5.6766,-5.6766,145.509,145.509
1527,45.289,45.289,18.0251,18.0251
1528,48.162,48.162,-97.9994,-97.9994
1529,53.4739,53.4739,34.4848,34.4848
1530,28.4909,28.6536,-100.733,-100.312
1531,14.0344,14.0626,44.3104,44.5352
1532,51.9754,51.9754,86.6102,86.6102
1533,17.0785,17.3866,42.4899,42.6602
1534,-6.66212,-6.66212,38.2289,38.2289
1535,35.7496,35.7496,-93.2793,-93.2793
1536,32.0697,32.0697,-96.95,-96.95
1537,34.2105,34.4441,45.4859,45.9295
1538,-0.527894,-0.1883,116.828,116.937
1539,30.8453,30.9086,-96.5166,-96.1058
1540,41.9518,41.9518,-90.0126,-90.0126
1541,30.2851,30.2851,109.474,109.474
1542,47.8637,47.8637,86.2589,86.2589
1543,-9.68179,-9.68179,-35.7698,-35.7698
1544,25.9751,25.9751,106.888,106.888
1545,31.0405,31.0405,-97.291,-97.291
1546,7.22966,7.22966,-67.7953,-67.7953
1547,43.4752,43.4752,-88.7195,-88.7195
1548,20.4286,20.4286,-86.8897,-86.8897
1549,59.1447,59.1447,112.632,112.632
1550,27.1983,27.1983,106.151,106.151
1551,-7.04642,-7.04642,-35.5898,-35.5898
1552,17.1066,17.2115,100.168,100.339
1553,25.2127,25.5869,85.8918,86.229
1554,67.4199,67.4199,134.049,134.049
1555,44.4962,44.5712,40.7769,41.045
1556,-39.6445,-39.6445,-72.7137,-72.7137
1557,26.1245,26.1245,98.8899,98.8899
1558,37.6258,37.6258,139.188,139.188
1559,24.0014,24.0014,110.433,110.433
1560,44.3085,44.3085,-78.3305,-78.3305
1561,33.4219,33.4219,114.77,114.77
1562,27.8758,27.9271,110.676,110.829
1563,-38.3926,-38.2042,176.79,176.898
1564,42.9478,42.9478,42.6406,42.6406
1565,22.5609,22.5609,105.869,105.869
1566,42.9703,42.9703,123.994,123.994
1567,15.848,16.1377,103.609,103.937
1568,34.7498,34.7498,-82.3471,-82.3471
1569,33.6343,33.8068,133.488,133.5
1570,41.176,41.176,107.649,107.649
1571,15.3973,15.3973,103.073,103.073
1572,5.50441,5.54356,6.00639,6.5097
1573,28.1203,28.418,120.833,120.856
1574,47.1571,47.3018,-68.2422,-67.6289
1575,50.68,50.68,-4.67383,-4.67383
1576,36.3928,36.3928,-116.759,-116.759
1577,37.3684,37.3684,-77.6284,-77.6284
1578,27.6084,27.6084,-81.4393,-81.4393
1579,41.3502,41.3502,-0.007742,-0.007742
1580,34.6172,34.6172,-83.2347,-83.2347
1581,43.3726,43.3726,-92.8998,-92.8998
1582,34.3146,34.3146,136.368,136.368
1583,-30.3895,-30.0472,151.493,152.897
1584,9.15024,9.15024,-73.785,-73.785
1585,4.40507,4.40871,18.4898,18.5304
1586,3.03699,3.03699,44.9301,44.9301
1587,52.1548,52.1548,-7.82118,-7.82118
1588,-27.293,-27.2208,152.829,153.055
1589,2.46938,2.46938,31.4996,31.4996
1590,8.43937,8.43937,-77.8578,-77.8578
1591,-27.1808,-26.8541,-60.666,-60.5494
1592,33.963,33.963,-89.5703,-89.5703
1593,-29.1368,-29.1368,150.13,150.13
1594,28.4261,28.4261,51.7011,51.7011
1595,-9.68549,-9.68549,14.649,14.649
1596,8.18351,8.18351,98.8838,98.8838
1597,38.2106,38.2106,-85.3524,-85.3524
1598,37.2699,37.2699,-113.736,-113.736
1599,24.7876,24.7876,40.6202,40.6202
1600,-21.4038,-21.4038,143.4,143.4
1601,-38.0823,-38.0823,144.201,144.201
1602,-18.154,-18.0132,35.2821,35.7074
1603,-22.1329,-22.1329,-49.3471,-49.3471
1604,-25.0483,-25.0483,44.5669,44.5669
1605,-10.734,-10.734,17.1667,17.1667
1606,-16.3459,-16.3459,-45.999,-45.999
1607,-38.1976,-38.1976,145.578,145.578
1608,26.1547,26.1547,64.3806,64.3806
1609,7.58834,7.58834,-72.9646,-72.9646
1610,-17.634,-17.634,-62.8697,-62.8697
1611,43.5954,43.5954,66.9818,66.9818
1612,24.3928,24.3928,48.568,48.568
1613,-17.7598,-17.7598,48.2834,48.2834
1614,24.212,24.212,3.95344,3.95344
1615,33.7656,33.7656,48.8491,48.8491
1616,44.8319,45.0791,78.8332,79.2127
1617,32.9589,33.0427,45.8229,46.294
1618,-10.5871,-10.5871,31.1146,31.1146
1619,-25.0057,-25.0057,46.9769,46.9769
1620,33.5306,33.5306,68.4509,68.4509
1621,42.219,42.2316,-74.9541,-74.7348
1622,6.35323,6.63469,-74.3223,-74.0701
1623,-6.12967,-6.12967,39.2955,39.2955
1624,45.6965,45.6965,21.2129,21.2129
1625,6.2723,6.2723,43.2861,43.2861
1626,0.795883,0.795883,37.2384,37.2384
1627,-37.6649,-37.6649,176.118,176.118
1628,67.4743,67.4743,26.3662,26.3662
1629,47.9353,47.9353,135.157,135.157
1630,47.0515,47.0515,35.8842,35.8842
1631,28.7151,28.7151,108.103,108.103
1632,50.8437,50.8437,-114.424,-114.424
1633,44.3196,44.3196,129.266,129.266
1634,37.0063,37.18,70.7315,70.7991
1635,31.6718,31.6718,78.4423,78.4423
1636,-37.2588,-36.9575,-72.76,-72.642
1637,21.3534,21.3534,-97.65,-97.65
1638,39.6151,39.7282,126.319,126.499
1639,24.1288,24.1288,80.1999,80.1999
1640,43.5443,43.8535,26.329,26.5834
1641,44.5627,44.5627,125.501,125.501
1642,30.923,30.923,73.5637,73.5637
1643,45.7492,45.8225,27.2393,27.8629
1644,6.05477,6.05477,116.224,116.224
1645,27.7023,27.719,104.066,104.262
1646,17.9836,18.202,73.2139,73.435
1647,16.9772,16.9772,79.9654,79.9654
1648,13.0351,13.0351,24.7367,24.7367
1649,42.2671,42.6984,23.9001,24.5016
1650,39.8858,39.8858,81.8645,81.8645
1651,19.0685,19.0685,99.3691,99.3691
1652,19.1699,19.1699,104.857,104.857
1653,41.8583,41.8583,123.07,123.07
1654,32.0585,32.0585,112.263,112.263
1655,7.35224,7.35224,38.729,38.729
1656,47.4865,47.4865,9.57806,9.57806
1657,25.886,25.886,83.2115,83.2115
1658,20.9855,21.1139,82.5389,82.7962
1659,44.5848,44.5848,27.3833,27.3833
1660,29.9816,29.9816,-92.9979,-92.9979
1661,18.9643,18.9643,37.373,37.373
1662,48.5713,48.5713,-58.4653,-58.4653
1663,17.0464,17.0464,-11.9832,-11.9832
1664,32.8686,32.8686,109.423,109.423
1665,13.9797,14.0752,-89.5951,-89.5636
1666,34.5073,34.5073,109.084,109.084
1667,43.0798,43.0798,-72.314,-72.314
1668,41.8978,41.8978,2.69698,2.69698
1669,21.9409,22.9061,87.9347,88.4871
1670,41.0532,41.0532,16.8435,16.8435
1671,11.7804,11.8283,78.7317,78.8554
1672,8.3753,8.55756,-75.5933,-74.8759
1673,-33.5795,-33.5795,143.117,143.117
1674,51.9151,51.9151,-4.30097,-4.30097
1675,51.8455,51.8455,-98.249,-98.249
1676,10.0917,10.0917,119.171,119.171
1677,-17.2365,-17.2365,37.1689,37.1689
1678,27.1188,27.1188,-10.8789,-10.8789
1679,47.7171,47.7171,19.5834,19.5834
1680,-23.2603,-23.2603,116.936,116.936
1681,-25.4775,-25.4775,15.7126,15.7126
1682,-16.0334,-16.0334,-63.4256,-63.4256
1683,-8.57837,-8.44131,117.291,117.444
1684,64.1501,64.1501,11.9318,11.9318
1685,29.7338,29.7338,35.5811,35.5811
1686,-5.32376,-5.32376,32.523,32.523
1687,-9.06991,-9.06991,147.275,147.275
1688,-1.81545,-1.81545,102.23,102.23
1689,27.6696,27.6696,-5.907,-5.907
1690,-29.6695,-29.5025,28.0783,28.2416
1691,-2.23169,-2.23169,-79.9807,-79.9807
1692,40.658,40.658,87.2118,87.2118
1693,42.6033,43.048,20.7976,20.8708
1694,-24.5303,-24.5303,17.9801,17.9801
1695,-27.41,-27.41,114.989,114.989
1696,-14.5915,-14.5915,35.1189,35.1189
1697,40.8959,40.8959,25.5658,25.5658
1698,38.254,38.254,-86.4197,-86.4197
1699,-33.9721,-33.9721,137.662,137.662
1700,-25.677,-25.677,115.125,115.125
1701,47.0035,47.0035,-96.8936,-96.8936
1702,2.25351,2.25351,37.5348,37.5348
1703,-4.36386,-4.36386,16.1707,16.1707
1704,-2.80933,-2.80933,-52.288,-52.288
1705,17.4335,17.4335,82.8115,82.8115
1706,53.536,53.536,-103.358,-103.358
1707,-4.26192,-4.26192,143.217,143.217
1708,10.9861,10.9861,41.6293,41.6293
1709,49.7197,49.7197,-56.0469,-56.0469
1710,50.7752,50.7752,87.1438,87.1438
1711,52.153,52.5336,-82.0874,-81.9611
1712,-45.6905,-45.6905,170.375,170.375
1713,-6.15624,-6.06802,143.399,143.697
1714,3.41728,3.41728,-56.4844,-56.4844
1715,18.1914,18.5242,94.9457,95.4336
1716,26.9221,26.9221,106.58,106.58
1717,-3.3275,-3.3275,37.2205,37.2205
1718,43.1639,43.1639,-70.7895,-70.7895
1719,34.2478,34.5303,65.5588,66.1314
1720,18.181,18.181,100.149,100.149
1721,50.1296,50.3579,-119.241,-118.997
1722,23.0443,23.0443,-82.321,-82.321
1723,36.9628,36.9808,-88.5858,-88.4442
1724,32.1463,32.1463,-4.04668,-4.04668
1725,30.1671,30.1671,-94.7275,-94.7275
1726,10.3906,10.5443,76.0498,76.3115
1727,67.9345,67.9345,-134.805,-134.805
1728,40.8331,40.8331,-117.219,-117.219
1729,63.2944,63.2944,-159.327,-159.327
1730,58.3325,58.3325,114.578,114.578
1731,25.506,25.506,106.512,106.512
1732,24.7288,24.7288,116.866,116.866
1733,-5.16666,-5.16666,120.107,120.107
1734,47.4559,47.4559,24.1537,24.1537
1735,41.4127,41.4127,-86.911,-86.911
1736,0.54501,0.782182,122.436,123.245
1737,-3.28577,-3.28577,115.49,115.49
1738,26.0133,26.0133,108.449,108.449
1739,34.0401,34.0401,117.034,117.034
1740,40.7049,40.7049,120.959,120.959
1741,39.738,39.738,41.097,41.097
1742,45.0873,45.0873,34.6157,34.6157
1743,43.3175,43.3175,83.7675,83.7675
1744,19.1145,19.1719,83.4825,83.6477
1745,39.4326,39.4326,99.1252,99.1252
1746,11.432,11.432,103.53,103.53
1747,21.9351,22.3477,108.721,109.4
1748,33.0562,33.0562,69.9486,69.9486
1749,35.2679,35.4339,74.0057,74.1578
1750,47.7334,47.7334,128.901,128.901
1751,24.0035,24.0035,112.108,112.108
1752,50.7912,50.7912,106.525,106.525
1753,6.9447,6.9447,6.3487,6.3487
1754,9.08112,9.08112,7.17056,7.17056
1755,17.7499,17.7499,-15.0048,-15.0048
1756,26.0905,26.394,117.284,117.629
1757,46.0415,46.0415,7.39142,7.39142
1758,41.5191,41.5191,-81.0925,-81.0925
1759,20.1943,20.1943,73.8242,73.8242
1760,34.0789,34.0789,69.7467,69.7467
1761,31.4889,31.7556,-106.391,-106.02
1762,18.1046,18.1046,81.5288,81.5288
1763,-33.5378,-33.5378,26.2945,26.2945
1764,5.23956,5.23956,36.2146,36.2146
1765,14.4218,14.4218,-1.02134,-1.02134
1766,13.2129,13.2129,34.7638,34.7638
1767,18.7645,18.7645,100.017,100.017
1768,62.4474,62.4474,-147.016,-147.016
1769,27.5853,27.5853,81.5174,81.5174
1770,34.6955,34.6955,102.682,102.682
1771,32.8864,32.8864,73.8842,73.8842
1772,34.744,34.744,-77.8707,-77.8707
1773,10.3259,10.3259,15.3253,15.3253
1774,24.4662,24.4662,-107.039,-107.039
1775,19.5361,19.73,83.7466,84.1258
1776,8.16231,8.16231,5.34617,5.34617
1777,23.3406,23.3406,102.644,102.644
1778,40.7638,40.7638,23.652,23.652
1779,60.8752,60.8752,-145.994,-145.994
1780,45.8128,45.8128,-71.333,-71.333
1781,41.6506,41.6506,-7.8677,-7.8677
1782,0.728006,0.781782,39.4143,39.7224
1783,24.926,24.926,-107.535,-107.535
1784,14.1349,14.1349,79.9324,79.9324
1785,4.63506,4.94456,44.6043,44.8967
1786,37.643,37.643,39.6462,39.6462
1787,36.1564,36.2336,44.8108,45.1108
1788,34.2199,34.2199,70.7909,70.7909
1789,-7.06781,-7.06781,27.0595,27.0595
1790,35.6213,35.6213,63.544,63.544
1791,32.7423,32.7423,66.1253,66.1253
1792,8.88357,8.90473,-78.71,-78.5977
1793,0.807445,0.807445,24.3386,24.3386
1794,28.0363,28.0363,66.5167,66.5167
1795,-9.18487,-9.18487,-75.9903,-75.9903
1796,4.96798,4.96798,115.907,115.907
1797,-12.9526,-12.9526,24.3703,24.3703
1798,-16.9738,-16.9738,-61.9602,-61.9602
1799,-31.3591,-31.3591,138.489,138.489
1800,-10.6231,-10.6231,32.5913,32.5913
1801,-11.4745,-11.4745,-74.4608,-74.4608
1802,-24.5074,-24.5074,141.474,141.474
1803,-25.9842,-25.9842,-62.8825,-62.8825
1804,-18.49,-18.49,46.3425,46.3425
1805,-8.56674,-8.56674,120.757,120.757
1806,-13.6718,-13.6718,131.919,131.919
1807,-31.8106,-31.8106,28.2594,28.2594
1808,34.8234,35.1559,3.24194,3.37805
1809,-14.8431,-14.8431,49.9409,49.9409
1810,13.9257,14.1478,-86.6007,-86.5954
1811,-9.70872,-9.33179,124.355,124.8
1812,33.4819,33.4819,74.2156,74.2156
1813,16.5723,16.5723,49.1341,49.1341
1814,-31.99,-31.99,-59.1204,-59.1204
1815,-35.8054,-35.3521,173.929,174.068
1816,53.3778,53.3778,-104.281,-104.281
1817,-1.92539,-1.73966,121.217,121.488
1818,40.6305,40.6305,73.8298,73.8298
1819,39.3328,39.3328,99.8018,99.8018
1820,37.3217,37.3217,42.052,42.052
1821,-0.860079,-0.860079,114.779,114.779
1822,11.6526,11.6526,99.6143,99.6143
1823,-1.07453,-0.914218,119.954,120.251
1824,31.7119,31.7119,35.4045,35.4045
1825,62.3364,62.3364,130.459,130.459
1826,56.9372,56.9372,85.8394,85.8394
1827,36.5247,36.5247,70.6001,70.6001
1828,26.6159,26.8709,105.155,105.815
1829,39.8941,39.8941,-4.21592,-4.21592
1830,43.2956,43.2956,-0.472122,-0.472122
1831,21.3491,21.4518,-77.1771,-76.9287
1832,54.1789,54.1789,-125.033,-125.033
1833,28.5367,28.5367,57.933,57.933
1834,-32.8654,-32.4557,151.35,151.375
1835,47.0599,47.0599,7.72656,7.72656
1836,-33.3273,-33.068,18.5781,18.9236
1837,14.945,14.945,78.1615,78.1615
1838,33.7535,33.7535,52.2019,52.2019
1839,21.2401,21.4955,107.174,107.508
1840,20.0539,20.0539,81.8601,81.8601
1841,21.0263,21.0263,77.5237,77.5237
1842,22.0231,22.0231,72.2495,72.2495
1843,5.44555,5.44555,37.1154,37.1154
1844,43.0901,43.0901,88.212,88.212
1845,36.6842,36.6842,119.228,119.228
1846,24.0984,24.0984,100.164,100.164
1847,40.7481,40.7481,70.4416,70.4416
1848,-3.27954,-3.27954,120.198,120.198
1849,54.005,54.005,127.277,127.277
1850,-34.0906,-34.0906,19.5753,19.5753
1851,8.33141,8.33141,34.5,34.5
1852,47.1636,47.1636,-53.9843,-53.9843
1853,16.5463,16.5463,-11.3224,-11.3224
1854,-0.641493,-0.641493,128.141,128.141
1855,48.9549,48.9549,-64.4361,-64.4361
1856,47.7229,47.7229,7.3777,7.3777
1857,36.3693,36.3693,118.719,118.719
1858,35.9513,35.9513,74.3382,74.3382
1859,13.0377,13.0377,0.612005,0.612005
1860,9.6446,9.6446,15.1096,15.1096
1861,27.0039,27.0039,119.914,119.914
1862,15.0794,15.0794,45.7277,45.7277
1863,11.5438,11.5438,19.0494,19.0494
1864,15.4745,15.4745,-13.9678,-13.9678
1865,32.7825,32.7825,108.872,108.872
1866,-1.07634,-1.07634,116.716,116.716
1867,33.3986,33.3986,126.721,126.721
1868,48.9081,48.9081,16.346,16.346
1869,16.8198,17.0382,102.48,102.822
1870,34.7781,34.7781,126.588,126.588
1871,15.7067,15.7067,79.878,79.878
1872,46.2575,46.2575,14.0326,14.0326
1873,34.9455,34.9455,5.78849,5.78849
1874,-30.343,-30.2516,-52.6714,-52.6403
1875,28.8398,28.8398,2.29447,2.29447
1876,38.4638,38.7733,-0.42327,-0.145285
1877,10.984,11.067,-85.4379,-85.1445
1878,24.7214,24.7214,93.9705,93.9705
1879,3.51752,3.51752,97.2224,97.2224
1880,17.6693,17.9576,-92.413,-92.0198
1881,11.8233,11.8233,51.0174,51.0174
1882,-9.03235,-9.03235,149.222,149.222
1883,-16.8141,-16.8141,35.2409,35.2409
1884,-2.15393,-2.15393,40.2492,40.2492
1885,-26.9207,-26.9207,145.667,145.667
1886,3.89418,3.89418,102.928,102.928
1887,-3.61463,-3.61463,38.6883,38.6883
1888,-20.7845,-20.7845,31.242,31.242
1889,-17.6622,-17.6622,-65.3015,-65.3015
1890,-30.2933,-30.2933,148.213,148.213
1891,39.6308,39.6308,-119.197,-119.197
1892,-24.4957,-24.4957,-47.8777,-47.8777
1893,-20.3986,-20.3986,144.559,144.559
1894,-24.1258,-24.1258,30.6784,30.6784
1895,-22.9167,-22.9167,-61.6607,-61.6607
1896,-17.049,-17.049,17.2606,17.2606
1897,-7.73908,-7.73908,113.998,113.998
1898,-22.4647,-22.4647,149.539,149.539
1899,-14.9555,-14.9555,23.7939,23.7939
1900,-18.9673,-18.6929,46.8984,47.1838
1901,43.7745,43.7745,81.8763,81.8763
1902,-9.65333,-9.65333,119.511,119.511
1903,42.2954,42.2954,68.5547,68.5547
1904,26.5539,26.5539,61.2658,61.2658
1905,4.27379,4.57525,114.671,114.981
1906,2.67812,2.67812,-75.4189,-75.4189
1907,36.2266,36.2266,-89.1522,-89.1522
1908,2.82691,2.82691,37.6723,37.6723
1909,-3.38095,-3.38095,38.1658,38.1658
1910,-5.35934,-5.35934,-42.6843,-42.6843
1911,44.4621,44.4621,-77.4679,-77.4679
1912,-8.54602,-8.54602,36.457,36.457
1913,33.4521,33.4521,116.476,116.476
1914,-31.8912,-31.8912,152.548,152.548
1915,46.3538,46.5994,-67.4996,-67.3445
1916,60.5005,60.5005,130.54,130.54
1917,17.1246,17.1246,120.556,120.556
1918,17.3019,17.3019,-89.1136,-89.1136
1919,39.8226,39.8226,-92.2335,-92.2335
1920,22.1496,22.1496,110.224,110.224
1921,11.6336,11.6336,123.27,123.27
1922,-2.13589,-2.13589,40.7104,40.7104
1923,2.96378,2.96378,-55.676,-55.676
1924,-1.67523,-1.67523,116.237,116.237
1925,21.3597,21.3597,-98.1487,-98.1487
1926,-39.1167,-39.1167,-71.9359,-71.9359
1927,48.1717,48.1717,24.3875,24.3875
1928,27.4995,27.4995,89.7871,89.7871
1929,64.2769,64.2769,-151.02,-151.02
1930,51.9685,51.9685,-58.5137,-58.5137
1931,-42.2225,-41.9712,172.213,172.831
1932,13.3089,13.3089,-3.15507,-3.15507
1933,35.7986,35.8813,136.31,136.382
1934,32.5559,32.5559,114.415,114.415
1935,47.6426,47.6426,-68.9902,-68.9902
1936,9.28889,9.28889,15.455,15.455
1937,7.69097,7.69097,1.03767,1.03767
1938,39.2463,39.2463,44.6926,44.6926
1939,6.49722,6.69427,30.5066,31.1747
1940,22.6193,22.6193,101.548,101.548
1941,16.6523,16.6523,81.3801,81.3801
1942,37.8284,37.8284,-96.3204,-96.3204
1943,54.3667,54.4878,-7.7468,-7.22906
1944,36.2538,36.2538,-112.735,-112.735
1945,29.657,29.657,-82.8587,-82.8587
1946,7.5848,7.5848,33.3146,33.3146
1947,9.2331,9.2331,18.3503,18.3503
1948,17.8213,17.8213,103.177,103.177
1949,19.5718,19.5718,-96.7984,-96.7984
1950,32.24,32.24,3.48,3.48
1951,9.24385,9.56942,29.586,29.6649
1952,4.0,4.0,41.9,41.9
1953,11.4788,11.4788,-85.9579,-85.9579
1954,33.7318,33.7318,-4.77346,-4.77346
1955,1.25298,1.25298,43.4984,43.4984
1956,-33.0119,-33.0119,20.9035,20.9035
1957,-21.7176,-21.5562,146.646,147.033
1958,45.0242,45.0242,12.188,12.188
1959,8.99892,8.99892,-74.2318,-74.2318
1960,-3.32927,-3.32927,103.139,103.139
1961,-22.9238,-22.9238,34.0277,34.0277
1962,-17.1271,-17.1271,143.136,143.136
1963,42.8402,42.8402,-123.769,-123.769
1964,42.2483,42.2483,-2.6099,-2.6099
1965,47.6062,47.6062,24.9346,24.9346
1966,-16.5964,-16.5964,-44.8911,-44.8911
1967,-29.4144,-29.4144,150.686,150.686
1968,-20.1071,-20.1071,120.56,120.56
1969,29.6139,29.6139,0.706865,0.706865
1970,-17.6884,-17.6884,46.5192,46.5192
1971,-2.63531,-2.63531,120.264,120.264
1972,3.13294,3.3451,113.447,113.773
1973,-24.1484,-24.1484,-64.2917,-64.2917
1974,-8.14626,-8.14626,158.657,158.657
1975,-24.1892,-24.1892,-46.9628,-46.9628
1976,4.36564,4.36564,-76.5144,-76.5144
1977,-13.5756,-13.5756,-74.4359,-74.4359
1978,-9.84036,-9.84036,14.1475,14.1475
1979,-18.7599,-18.7599,-62.618,-62.618
1980,0.814144,0.814144,121.978,121.978
1981,-25.1179,-25.1179,32.1703,32.1703
1982,-17.076,-17.076,16.6784,16.6784
1983,-18.7599,-18.7599,24.2305,24.2305
1984,-3.1864,-3.1864,-45.432,-45.432
1985,65.4351,65.4351,-142.302,-142.302
1986,34.88,35.0754,63.9941,64.3991
1987,-29.047,-29.047,152.738,152.738
1988,28.9812,28.9812,-81.2123,-81.2123
1989,42.2942,42.2942,-84.5801,-84.5801
1990,-16.6984,-16.6984,23.312,23.312
1991,15.3059,15.3059,74.7271,74.7271
1992,47.4021,47.4021,15.7089,15.7089
1993,47.8205,47.8205,101.935,101.935
1994,30.859,30.859,101.18,101.18
1995,20.5669,20.691,104.302,105.183
1996,25.3072,25.3072,112.712,112.712
1997,8.28454,8.28454,2.38057,2.38057
1998,16.4489,16.4489,-96.9696,-96.9696
1999,26.5,26.5,85.5,85.5
2000,8.57029,8.57029,-12.7337,-12.7337
2001,37.0268,37.0741,-86.2332,-85.6925
2002,17.6991,17.8266,104.792,104.85
2003,16.454,16.454,2.93676,2.93676
2004,2.89095,2.89095,98.5925,98.5925
2005,8.85094,8.85094,-0.992335,-0.992335
2006,18.5257,18.5257,-95.3112,-95.3112
2007,34.3646,34.3646,-84.8404,-84.8404
2008,-13.8358,-13.8358,-173.454,-173.454
2009,38.114,38.114,15.733,15.733
2010,15.7081,15.7081,78.233,78.233
2011,29.8119,29.8119,80.7639,80.7639
2012,36.3432,36.425,138.2,138.636
2013,17.2185,17.2185,8.06092,8.06092
2014,2.99222,2.99222,40.6773,40.6773
2015,-25.0929,-25.0929,-56.2737,-56.2737
2016,18.484,18.484,-91.0498,-91.0498
2017,11.4729,11.4729,77.8452,77.8452
2018,35.1595,35.2403,-84.2042,-83.7465
2019,42.5278,42.5278,-7.51247,-7.51247
2020,-32.9919,-32.9919,-59.0496,-59.0496
2021,-31.257,-31.257,-56.4778,-56.4778
2022,-11.826,-11.826,-75.0108,-75.0108
2023,42.7931,43.1605,12.4131,12.7554
2024,-31.1753,-31.1753,151.752,151.752
2025,-21.928,-21.8476,-43.996,-43.7619
2026,1.16343,1.16546,36.5237,36.5935
2027,-30.9508,-30.9508,149.058,149.058
2028,9.11544,9.11544,-82.6444,-82.6444
2029,-17.8267,-17.8267,-63.6012,-63.6012
